2.216708023159636061e-03,1.273779983457402811e-03,5.293631100082712981e-04,6.120760959470636885e-04,2.282878411910669973e-03,7.421009098428453521e-02,4.236724565756823657e-01,2.861869313482216706e-03,1.654259718775847807e-05,1.654259718775847807e-05,4.921588089330024562e-01,1.654259718775847807e-05,1.654259718775847807e-05,1.819685690653432587e-04,8.271298593879239033e-05,1.654259718775847807e-05,1.654259718775847807e-05,1.654259718775847807e-05
7.482229704451926226e-04,2.618780396558174125e-03,1.122334455667789097e-03,4.040404040404040747e-02,1.122334455667789097e-03,7.856341189674523676e-03,4.971941638608305403e-01,7.482229704451926226e-04,3.741114852225963113e-04,3.741114852225963113e-04,4.493078937523382055e-01,3.741114852225963113e-04,3.741114852225963113e-04,3.741114852225963113e-04,3.741114852225963113e-04,3.741114852225963113e-04,3.741114852225963113e-04,3.741114852225963113e-04
3.452171729851870319e-04,1.161185036404720075e-03,6.119758975646497285e-04,6.636015566156164280e-02,3.216796384634697421e-03,1.597414009540547297e-02,4.625596284207883491e-01,1.176876726085864921e-03,1.569168968114486570e-05,1.569168968114486570e-05,4.486410996736128753e-01,1.569168968114486570e-05,1.569168968114486570e-05,1.569168968114486570e-05,1.569168968114486570e-05,1.569168968114486570e-05,1.569168968114486570e-05,1.569168968114486570e-05
2.000000000000000111e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,4.000000000000000222e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01
3.585434173669467886e-03,7.843137254901960459e-04,5.042016806722688944e-04,6.252100840336134724e-02,1.176470588235294015e-03,1.716526610644257822e-01,3.260504201680672343e-01,2.296918767507002621e-03,5.602240896358543572e-05,5.602240896358543572e-05,4.315966386554621614e-01,5.602240896358543572e-05,5.602240896358543572e-05,5.602240896358543572e-05,5.602240896358543572e-05,5.602240896358543572e-05,5.602240896358543572e-05,5.602240896358543572e-05
1.958476138885127150e-03,1.072994905878553668e-03,6.146281499692685417e-04,8.432906566103778867e-02,8.854812330065733742e-04,1.306449428604169183e-01,3.384621795339243233e-01,3.729438604898273682e-03,1.041742627066556905e-05,1.041742627066556905e-05,4.383340451907951629e-01,1.041742627066556905e-05,1.041742627066556905e-05,1.041742627066556905e-05,1.041742627066556905e-05,1.041742627066556905e-05,1.041742627066556905e-05,1.041742627066556905e-05
