4.419023986765922007e-01,7.857733664185276648e-03,1.899421009098428426e-01,4.962779156327543420e-05,7.111662531017369504e-02,2.891315136476426684e-01
2.536475869809203254e-01,7.557052001496446236e-02,5.768799102132435852e-01,3.741114852225963113e-04,3.217358772914328396e-02,6.135428357650579700e-02
1.722006025608837643e-01,2.720938990710519700e-02,6.653276424805423250e-01,3.138337936228973140e-05,2.680140597539543146e-02,1.084295756967110225e-01
2.999999999999999889e-01,1.000000000000000056e-01,2.000000000000000111e-01,2.000000000000000111e-01,1.000000000000000056e-01,1.000000000000000056e-01
2.172549019607843135e-01,4.817927170868347743e-03,7.753501400560224022e-02,5.602240896358543572e-05,1.386554621848739566e-01,5.616806722689076103e-01
1.896388278311960385e-01,1.823049597366474626e-03,7.205733751419374222e-02,1.041742627066556905e-05,9.668413321804715521e-02,6.397862344129259249e-01
